match_id,date,event_time,tournament,surface,round,playerA,playerB,oddsA,oddsB,status,score,live_game,winner_side,playerA_raw,playerB_raw,tournament_raw,playerA_logo_url,playerB_logo_url,n_books
12128953,2026-05-20,06:40,Bengaluru 3 (India) - Qualification,Hard,Bengaluru 3 - 1/8-finals,M. Sasikumar,T. Yamanaka,,,Finished,2 - 0,-,First Player,M. Sasikumar,T. Yamanaka,Bengaluru 3 (India) - Qualification,https://api.api-tennis.com/logo-tennis/1200_s-k-mukund.jpg,https://api.api-tennis.com/logo-tennis/13371_t-yamanaka.jpg,
12129151,2026-05-20,08:50,Bengaluru 3 (India) - Qualification,Hard,Bengaluru 3 - 1/8-finals,M. Sureshkumar,I. Ivashka,4.95,1.145,Set 2,0 - 1,15 - 0,,M. Sureshkumar,I. Ivashka,Bengaluru 3 (India) - Qualification,https://api.api-tennis.com/logo-tennis/1334_m-sureshkumar.jpg,https://api.api-tennis.com/logo-tennis/432_i-ivashka.jpg,12.0
12129150,2026-05-20,10:00,Bengaluru 3 (India) - Qualification,Hard,Bengaluru 3 - 1/8-finals,S. Rawat,O. Milic,3.5,1.26,,-,-,,S. Rawat,O. Milic,Bengaluru 3 (India) - Qualification,https://api.api-tennis.com/logo-tennis/4469_s-rawat.jpg,https://api.api-tennis.com/logo-tennis/52882_o-milic.jpg,12.0
12128951,2026-05-20,10:25,Bengaluru 3 (India) - Qualification,Hard,Bengaluru 3 - 1/8-finals,W. K. Leong M.,Y. Takahashi,1.93,1.78,,-,-,,W. K. Leong M.,Y. Takahashi,Bengaluru 3 (India) - Qualification,,https://api.api-tennis.com/logo-tennis/2508_y-takahashi.jpg,12.0
12128432,2026-05-20,16:00,Cervia (Italy),Hard,Cervia - 1/8-finals,Agostini/ Carboni,Alcala Gurri/ Xilas,,,,-,-,,Agostini/ Carboni,Alcala Gurri/ Xilas,Cervia (Italy),,,
12128438,2026-05-20,14:30,Cervia (Italy),Hard,Cervia - 1/8-finals,Cretu/ Uzhylovskyi,Iannaccone/ Tabacco,,,,-,-,,Cretu/ Uzhylovskyi,Iannaccone/ Tabacco,Cervia (Italy),,,
12128436,2026-05-20,10:00,Cervia (Italy),Hard,Cervia - 1/8-finals,Duncan/ Ribero,Bianchi/ Sheehy,,,,-,-,,Duncan/ Ribero,Bianchi/ Sheehy,Cervia (Italy),,,
12128433,2026-05-20,16:00,Cervia (Italy),Hard,Cervia - 1/8-finals,Genov/ Nesterov,Compagnucci/ Ribecai,,,,-,-,,Genov/ Nesterov,Compagnucci/ Ribecai,Cervia (Italy),,,
12128434,2026-05-20,13:00,Cervia (Italy),Hard,Cervia - 1/8-finals,Loof/ Poljak,Prihodko/ Sels,,,,-,-,,Loof/ Poljak,Prihodko/ Sels,Cervia (Italy),,,
12128439,2026-05-20,14:30,Cervia (Italy),Hard,Cervia - 1/8-finals,Martin Manzano/ Vasami,Rodriguez Taverna/ Vega Hernandez,,,,-,-,,Martin Manzano/ Vasami,Rodriguez Taverna/ Vega Hernandez,Cervia (Italy),,,
12129153,2026-05-20,18:00,Cervia (Italy) - Qualification,Hard,Cervia - 1/8-finals,A. Guerrieri,G. Piraino,1.36,2.9,,-,-,,A. Guerrieri,G. Piraino,Cervia (Italy) - Qualification,https://api.api-tennis.com/logo-tennis/853_a-guerrieri.jpg,https://api.api-tennis.com/logo-tennis/1245_g-piraino.jpg,11.0
12128594,2026-05-20,10:30,Cervia (Italy) - Qualification,Hard,Cervia - 1/8-finals,B. Gadamauri,G. A. Boitan,,,,-,-,,B. Gadamauri,G. A. Boitan,Cervia (Italy) - Qualification,https://api.api-tennis.com/logo-tennis/12832_b-gadamauri.jpg,https://api.api-tennis.com/logo-tennis/9132_g-a-boitan.jpg,
12129154,2026-05-20,15:30,Cervia (Italy) - Qualification,Hard,Cervia - 1/8-finals,C. A. Caniato,L. Carboni,,,,-,-,,C. A. Caniato,L. Carboni,Cervia (Italy) - Qualification,https://api.api-tennis.com/logo-tennis/24283_c-a-caniato.jpg,https://api.api-tennis.com/logo-tennis/49616_l-carboni.jpg,
12128955,2026-05-20,14:30,Cervia (Italy) - Qualification,Hard,Cervia - 1/8-finals,J. C. Martin Manzano,M. Ribecai,,,,-,-,,J. C. Martin Manzano,M. Ribecai,Cervia (Italy) - Qualification,,https://api.api-tennis.com/logo-tennis/40082_m-ribecai.jpg,
12129204,2026-05-20,13:00,Cervia (Italy) - Qualification,Hard,Cervia - 1/8-finals,J. Vasami,E. Dalla Valle,1.57,2.25,,-,-,,J. Vasami,E. Dalla Valle,Cervia (Italy) - Qualification,https://api.api-tennis.com/logo-tennis/73841_j-vasami.jpg,https://api.api-tennis.com/logo-tennis/5675_e-dalla-valle.jpg,9.0
12128956,2026-05-20,11:30,Cervia (Italy) - Qualification,Hard,Cervia - 1/8-finals,P. Nesterov,M. Dhamne,1.84,1.84,,-,-,,P. Nesterov,M. Dhamne,Cervia (Italy) - Qualification,https://api.api-tennis.com/logo-tennis/9220_p-nesterov.jpg,https://api.api-tennis.com/logo-tennis/54470_m-dhamne.jpg,11.0
12129156,2026-05-20,11:30,Cervia (Italy) - Qualification,Hard,Cervia - 1/8-finals,S. Dostanic,M. Alcala Gurri,2.1,1.67,,-,-,,S. Dostanic,M. Alcala Gurri,Cervia (Italy) - Qualification,https://api.api-tennis.com/logo-tennis/37907_s-dostanic.jpg,https://api.api-tennis.com/logo-tennis/678_m-alcala-gurri.jpg,11.0
12129155,2026-05-20,13:00,Cervia (Italy) - Qualification,Hard,Cervia - 1/8-finals,T. Compagnucci,G. I. Justo,2.47,1.5,,-,-,,T. Compagnucci,G. I. Justo,Cervia (Italy) - Qualification,https://api.api-tennis.com/logo-tennis/851_t-compagnucci.jpg,https://api.api-tennis.com/logo-tennis/7249_g-i-justo.jpg,9.0
12128570,2026-05-20,10:00,French Open,Clay,WTA French Open - Semi-finals,A-L. Friedsam,T. Zidansek,2.5,1.5,,-,-,,A-L. Friedsam,T. Zidansek,French Open,https://api.api-tennis.com/logo-tennis/522_a-l-friedsam.jpg,https://api.api-tennis.com/logo-tennis/2803_t-zidansek.jpg,11.0
12129194,2026-05-20,14:30,French Open,Clay,ATP French Open - Semi-finals,A. Fery,P. Martinez,2.275,1.57,,-,-,,A. Fery,P. Martinez,French Open,https://api.api-tennis.com/logo-tennis/8174_a-fery.jpg,https://api.api-tennis.com/logo-tennis/1775_p-martinez.jpg,10.0
12128547,2026-05-20,10:00,French Open,Clay,ATP French Open - Semi-finals,A. Holmgren,D. Jade,1.2,4.35,,-,-,,A. Holmgren,D. Jade,French Open,https://api.api-tennis.com/logo-tennis/19536_a-holmgren.jpg,https://api.api-tennis.com/logo-tennis/63427_d-jade.jpg,11.0
12128887,2026-05-20,13:00,French Open,Clay,WTA French Open - Semi-finals,A. Korneeva,J. Ortenzi,1.36,3.0,,-,-,,A. Korneeva,J. Ortenzi,French Open,https://api.api-tennis.com/logo-tennis/14547_a-korneeva.jpg,https://api.api-tennis.com/logo-tennis/224_j-ortenzi.jpg,11.0
12128948,2026-05-20,13:00,French Open,Clay,WTA French Open - Semi-finals,A. Krueger,L. Giovannini,1.57,2.35,,-,-,,A. Krueger,L. Giovannini,French Open,https://api.api-tennis.com/logo-tennis/196_a-krueger.jpg,https://api.api-tennis.com/logo-tennis/21359_l-giovannini.jpg,11.0
12129059,2026-05-20,14:30,French Open,Clay,ATP French Open - Semi-finals,A. Molcan,F. Gill,1.25,3.735,,-,-,,A. Molcan,F. Gill,French Open,https://api.api-tennis.com/logo-tennis/436_a-molcan.jpg,https://api.api-tennis.com/logo-tennis/1208_f-gill.jpg,10.0
12128827,2026-05-20,13:00,French Open,Clay,ATP French Open - Semi-finals,A. Moro Canas,L. Neumayer,3.11,1.34,,-,-,,A. Moro Canas,L. Neumayer,French Open,https://api.api-tennis.com/logo-tennis/1331_a-moro-canas.jpg,https://api.api-tennis.com/logo-tennis/2022_l-neumayer.jpg,11.0
12128519,2026-05-20,10:00,French Open,Clay,ATP French Open - Semi-finals,A. Pellegrino,L. Harris,1.4049999999999998,2.76,,-,-,,A. Pellegrino,L. Harris,French Open,https://api.api-tennis.com/logo-tennis/2001_a-pellegrino.jpg,https://api.api-tennis.com/logo-tennis/2834_l-harris.jpg,10.0
12128885,2026-05-20,14:00,French Open,Clay,WTA French Open - Semi-finals,A. Sasnovich,O. Dodin,1.07,7.7,,-,-,,A. Sasnovich,O. Dodin,French Open,https://api.api-tennis.com/logo-tennis/527_a-sasnovich.jpg,https://api.api-tennis.com/logo-tennis/523_o-dodin.jpg,11.0
12129067,2026-05-20,14:30,French Open,Clay,WTA French Open - Semi-finals,C. Liu,K. Kawa,1.73,2.05,,-,-,,C. Liu,K. Kawa,French Open,https://api.api-tennis.com/logo-tennis/509_c-liu.jpg,https://api.api-tennis.com/logo-tennis/1780_k-kawa.jpg,11.0
12129044,2026-05-20,13:00,French Open,Clay,ATP French Open - Semi-finals,C. Wong,Z. Kolar,2.25,1.59,,-,-,,C. Wong,Z. Kolar,French Open,https://api.api-tennis.com/logo-tennis/2227_c-wong.jpg,https://api.api-tennis.com/logo-tennis/384_z-kolar.jpg,11.0
12128564,2026-05-20,11:30,French Open,Clay,ATP French Open - Semi-finals,D. Glinka,J. C. Prado Angelo,2.55,1.48,,-,-,,D. Glinka,J. C. Prado Angelo,French Open,https://api.api-tennis.com/logo-tennis/780_d-glinka.jpg,https://api.api-tennis.com/logo-tennis/21704_j-c-prado-angelo.jpg,11.0
12128524,2026-05-20,10:00,French Open,Clay,WTA French Open - Semi-finals,D. Papamichail,H. Guo,2.74,1.44,,-,-,,D. Papamichail,H. Guo,French Open,https://api.api-tennis.com/logo-tennis/1111_d-papamichail.jpg,https://api.api-tennis.com/logo-tennis/7931_h-guo.jpg,11.0
12128886,2026-05-20,13:00,French Open,Clay,WTA French Open - Semi-finals,D. Salkova,S. Bandecchi,1.33,3.12,,-,-,,D. Salkova,S. Bandecchi,French Open,https://api.api-tennis.com/logo-tennis/179_d-salkova.jpg,https://api.api-tennis.com/logo-tennis/484_s-bandecchi.jpg,11.0
12129065,2026-05-20,14:30,French Open,Clay,WTA French Open - Semi-finals,D. Semenistaja,K. Zavatska,1.44,2.63,,-,-,,D. Semenistaja,K. Zavatska,French Open,https://api.api-tennis.com/logo-tennis/157_d-semenistaja.jpg,https://api.api-tennis.com/logo-tennis/480_k-zavatska.jpg,11.0
12128561,2026-05-20,10:00,French Open,Clay,ATP French Open - Semi-finals,D. Svrcina,F. A. Gomez,1.25,3.75,,-,-,,D. Svrcina,F. A. Gomez,French Open,https://api.api-tennis.com/logo-tennis/1754_d-svrcina.jpg,https://api.api-tennis.com/logo-tennis/717_f-a-gomez.jpg,11.0
12129195,2026-05-20,14:30,French Open,Clay,ATP French Open - Semi-finals,E. Nava,T. Seyboth Wild,1.44,2.63,,-,-,,E. Nava,T. Seyboth Wild,French Open,https://api.api-tennis.com/logo-tennis/567_e-nava.jpg,https://api.api-tennis.com/logo-tennis/1086_t-seyboth-wild.jpg,10.0
12128525,2026-05-20,11:30,French Open,Clay,WTA French Open - Semi-finals,E. Pridankina,J. Avdeeva,1.34,3.1,,-,-,,E. Pridankina,J. Avdeeva,French Open,https://api.api-tennis.com/logo-tennis/9399_e-pridankina.jpg,https://api.api-tennis.com/logo-tennis/14150_j-avdeeva.jpg,11.0
12128825,2026-05-20,11:30,French Open,Clay,ATP French Open - Semi-finals,F. Cina,B. Tomic,1.17,4.6,,-,-,,F. Cina,B. Tomic,French Open,https://api.api-tennis.com/logo-tennis/38264_f-cina.jpg,https://api.api-tennis.com/logo-tennis/3145_b-tomic.jpg,10.0
12128566,2026-05-20,10:00,French Open,Clay,ATP French Open - Semi-finals,F. Diaz Acosta,R. Bertola,1.22,4.0,,-,-,,F. Diaz Acosta,R. Bertola,French Open,https://api.api-tennis.com/logo-tennis/2002_f-diaz-acosta.jpg,https://api.api-tennis.com/logo-tennis/1212_r-bertola.jpg,11.0
12129060,2026-05-20,14:30,French Open,Clay,ATP French Open - Semi-finals,F. Maestrelli,R. Carballes Baena,2.71,1.44,,-,-,,F. Maestrelli,R. Carballes Baena,French Open,https://api.api-tennis.com/logo-tennis/1180_f-maestrelli.jpg,https://api.api-tennis.com/logo-tennis/593_r-carballes-baena.jpg,11.0
12128884,2026-05-20,11:30,French Open,Clay,ATP French Open - Semi-finals,G. Bueno,V. Sachko,1.8,1.97,,-,-,,G. Bueno,V. Sachko,French Open,https://api.api-tennis.com/logo-tennis/9209_g-bueno.jpg,https://api.api-tennis.com/logo-tennis/1899_v-sachko.jpg,11.0
12129192,2026-05-20,14:30,French Open,Clay,ATP French Open - Semi-finals,G. Cadenasso,L. Riedi,2.38,1.53,,-,-,,G. Cadenasso,L. Riedi,French Open,https://api.api-tennis.com/logo-tennis/38798_g-cadenasso.jpg,https://api.api-tennis.com/logo-tennis/1092_l-riedi.jpg,11.0
12128943,2026-05-20,13:00,French Open,Clay,ATP French Open - Semi-finals,G. Heide,J. Rodionov,1.4,2.75,,-,-,,G. Heide,J. Rodionov,French Open,https://api.api-tennis.com/logo-tennis/2410_g-heide.jpg,https://api.api-tennis.com/logo-tennis/416_j-rodionov.jpg,11.0
12128829,2026-05-20,11:30,French Open,Clay,WTA French Open - Semi-finals,G. Minnen,L. Radivojevic,2.32,1.57,,-,-,,G. Minnen,L. Radivojevic,French Open,https://api.api-tennis.com/logo-tennis/2191_g-minnen.jpg,https://api.api-tennis.com/logo-tennis/1364_l-radivojevic.jpg,11.0
12128571,2026-05-20,11:30,French Open,Clay,WTA French Open - Semi-finals,H. Dart,L. Romero Gormaz,2.63,1.44,,-,-,,H. Dart,L. Romero Gormaz,French Open,https://api.api-tennis.com/logo-tennis/2998_h-dart.jpg,https://api.api-tennis.com/logo-tennis/141_l-romero-gormaz.jpg,11.0
12129058,2026-05-20,13:00,French Open,Clay,ATP French Open - Semi-finals,H. Rocha,B. Gojo,1.62,2.22,,-,-,,H. Rocha,B. Gojo,French Open,https://api.api-tennis.com/logo-tennis/827_h-rocha.jpg,https://api.api-tennis.com/logo-tennis/377_b-gojo.jpg,11.0
12128573,2026-05-20,10:00,French Open,Clay,WTA French Open - Semi-finals,I. Begu,S. Lamens,1.91,1.83,,-,-,,I. Begu,S. Lamens,French Open,https://api.api-tennis.com/logo-tennis/2828_i-begu.jpg,https://api.api-tennis.com/logo-tennis/450_s-lamens.jpg,11.0
12129063,2026-05-20,15:30,French Open,Clay,ATP French Open - Semi-finals,J. Choinski,P. Herbert,1.42,2.75,,-,-,,J. Choinski,P. Herbert,French Open,https://api.api-tennis.com/logo-tennis/5979_j-choinski.jpg,https://api.api-tennis.com/logo-tennis/1748_p-herbert.jpg,10.0
12128518,2026-05-20,10:00,French Open,Clay,ATP French Open - Semi-finals,J. De Jong,L. Draxl,1.26,3.64,,-,-,,J. De Jong,L. Draxl,French Open,https://api.api-tennis.com/logo-tennis/412_j-de-jong.jpg,https://api.api-tennis.com/logo-tennis/3696_l-draxl.jpg,11.0
12129061,2026-05-20,13:00,French Open,Clay,ATP French Open - Semi-finals,J. Faria,C. Smith,1.29,3.45,,-,-,,J. Faria,C. Smith,French Open,https://api.api-tennis.com/logo-tennis/824_j-faria.jpg,https://api.api-tennis.com/logo-tennis/54466_c-smith.jpg,11.0
12129196,2026-05-20,16:00,French Open,Clay,ATP French Open - Semi-finals,J. J. Schwaerzler,R. Safiullin,2.29,1.57,,-,-,,J. J. Schwaerzler,R. Safiullin,French Open,https://api.api-tennis.com/logo-tennis/32558_j-j-schwarzler.jpg,https://api.api-tennis.com/logo-tennis/1057_r-safiullin.jpg,10.0
12129066,2026-05-20,13:00,French Open,Clay,WTA French Open - Semi-finals,J. Riera,R. Montgomery,1.77,2.0,,-,-,,J. Riera,R. Montgomery,French Open,https://api.api-tennis.com/logo-tennis/2281_j-riera.jpg,https://api.api-tennis.com/logo-tennis/2123_r-montgomery.jpg,11.0
12128523,2026-05-20,11:30,French Open,Clay,WTA French Open - Semi-finals,K. Deichmann,H. Sakatsume,2.92,1.37,,-,-,,K. Deichmann,H. Sakatsume,French Open,https://api.api-tennis.com/logo-tennis/459_k-deichmann.jpg,https://api.api-tennis.com/logo-tennis/115_h-sakatsume.jpg,11.0
12129069,2026-05-20,11:30,French Open,Clay,WTA French Open - Semi-finals,K. Juvan,G. Maristany,1.5,2.5,,-,-,,K. Juvan,G. Maristany,French Open,https://api.api-tennis.com/logo-tennis/519_k-juvan.jpg,https://api.api-tennis.com/logo-tennis/142_g-maristany.jpg,11.0
12129392,2026-05-20,16:00,French Open,Clay,WTA French Open - Semi-finals,L. Bronzetti,L. Stefanini,1.36,3.0,,-,-,,L. Bronzetti,L. Stefanini,French Open,https://api.api-tennis.com/logo-tennis/516_l-bronzetti.jpg,https://api.api-tennis.com/logo-tennis/1113_l-stefanini.jpg,9.0
12129198,2026-05-20,14:30,French Open,Clay,WTA French Open - Semi-finals,L. Fruhvirtova,J. Ponchet,1.97,1.8,,-,-,,L. Fruhvirtova,J. Ponchet,French Open,https://api.api-tennis.com/logo-tennis/446_l-fruhvirtova.jpg,https://api.api-tennis.com/logo-tennis/472_j-ponchet.jpg,11.0
12129356,2026-05-20,16:00,French Open,Clay,ATP French Open - Semi-finals,L. Pavlovic,T. Barrios Vera,3.25,1.3,,-,-,,L. Pavlovic,T. Barrios Vera,French Open,https://api.api-tennis.com/logo-tennis/2103_l-pavlovic.jpg,https://api.api-tennis.com/logo-tennis/396_t-barrios.jpg,9.0
12129064,2026-05-20,14:30,French Open,Clay,WTA French Open - Semi-finals,L. Sun,A. Ito,1.27,3.56,,-,-,,L. Sun,A. Ito,French Open,https://api.api-tennis.com/logo-tennis/1815_l-sun.jpg,https://api.api-tennis.com/logo-tennis/13618_a-ito.jpg,11.0
12128946,2026-05-20,13:00,French Open,Clay,WTA French Open - Semi-finals,M. Bassols,Ka. Pliskova,3.63,1.26,,-,-,,M. Bassols,Ka. Pliskova,French Open,https://api.api-tennis.com/logo-tennis/135_m-bassols.jpg,https://api.api-tennis.com/logo-tennis/517_ka-pliskova.jpg,11.0
12128572,2026-05-20,10:00,French Open,Clay,WTA French Open - Semi-finals,M. Chwalinska,C. Monnet,1.09,6.5,,-,-,,M. Chwalinska,C. Monnet,French Open,https://api.api-tennis.com/logo-tennis/1434_m-chwalinska.jpg,https://api.api-tennis.com/logo-tennis/1831_c-monnet.jpg,11.0
12129062,2026-05-20,14:30,French Open,Clay,ATP French Open - Semi-finals,M. Dodig,H. Dellien,2.92,1.36,,-,-,,M. Dodig,H. Dellien,French Open,https://api.api-tennis.com/logo-tennis/28615_m-dodig.jpg,https://api.api-tennis.com/logo-tennis/2980_h-dellien.jpg,11.0
12129201,2026-05-20,16:00,French Open,Clay,WTA French Open - Semi-finals,M. L. Carle,M. Timofeeva,3.49,1.285,,-,-,,M. L. Carle,M. Timofeeva,French Open,https://api.api-tennis.com/logo-tennis/187_m-l-carle.jpg,https://api.api-tennis.com/logo-tennis/12869_m-timofeeva.jpg,8.0
12128568,2026-05-20,11:30,French Open,Clay,WTA French Open - Semi-finals,M. Sherif,M. Trevisan,1.3,3.34,,-,-,,M. Sherif,M. Trevisan,French Open,https://api.api-tennis.com/logo-tennis/510_m-sherif.jpg,https://api.api-tennis.com/logo-tennis/512_m-trevisan.jpg,11.0
12128830,2026-05-20,13:00,French Open,Clay,WTA French Open - Semi-finals,M. Stoiana,M. Jorge,1.31,3.28,,-,-,,M. Stoiana,M. Jorge,French Open,https://api.api-tennis.com/logo-tennis/56261_m-stoiana.jpg,https://api.api-tennis.com/logo-tennis/97_m-jorge.jpg,11.0
12128520,2026-05-20,10:00,French Open,Clay,ATP French Open - Semi-finals,M. Zheng,S. Travaglia,2.1,1.69,,-,-,,M. Zheng,S. Travaglia,French Open,https://api.api-tennis.com/logo-tennis/9515_m-zheng.jpg,https://api.api-tennis.com/logo-tennis/2672_s-travaglia.jpg,11.0
12129389,2026-05-20,16:00,French Open,Clay,ATP French Open - Semi-finals,N. Budkov Kjaer,T. Gentzsch,1.33,3.18,,-,-,,N. Budkov Kjaer,T. Gentzsch,French Open,https://api.api-tennis.com/logo-tennis/55163_n-budkov-kjaer.jpg,https://api.api-tennis.com/logo-tennis/2501_t-gentzsch.jpg,10.0
12129193,2026-05-20,14:30,French Open,Clay,ATP French Open - Semi-finals,N. Fatic,K. Jacquet,2.43,1.53,,-,-,,N. Fatic,K. Jacquet,French Open,https://api.api-tennis.com/logo-tennis/1904_n-fatic.jpg,https://api.api-tennis.com/logo-tennis/1335_k-jacquet.jpg,11.0
12128824,2026-05-20,11:30,French Open,Clay,ATP French Open - Semi-finals,P. Boscardin Dias,A. Galarneau,1.66,2.17,,-,-,,P. Boscardin Dias,A. Galarneau,French Open,https://api.api-tennis.com/logo-tennis/2003_p-boscardin-dias.jpg,https://api.api-tennis.com/logo-tennis/557_a-galarneau.jpg,11.0
12129391,2026-05-20,16:00,French Open,Clay,WTA French Open - Semi-finals,P. Kudermetova,V. Tomova,1.44,2.71,,-,-,,P. Kudermetova,V. Tomova,French Open,https://api.api-tennis.com/logo-tennis/9259_p-kudermetova.jpg,https://api.api-tennis.com/logo-tennis/499_v-tomova.jpg,9.0
12129390,2026-05-20,16:00,French Open,Clay,WTA French Open - Semi-finals,R. Sramkova,F. Jorge,1.3,3.28,,-,-,,R. Sramkova,F. Jorge,French Open,https://api.api-tennis.com/logo-tennis/449_r-sramkova.jpg,https://api.api-tennis.com/logo-tennis/1410_f-jorge.jpg,9.0
12128522,2026-05-20,10:00,French Open,Clay,WTA French Open - Semi-finals,S. Costoulas,M. Hontama,1.33,3.11,,-,-,,S. Costoulas,M. Hontama,French Open,https://api.api-tennis.com/logo-tennis/9248_s-costoulas.jpg,https://api.api-tennis.com/logo-tennis/1787_m-hontama.jpg,11.0
12129200,2026-05-20,14:30,French Open,Clay,WTA French Open - Semi-finals,S. Hunter,Xiy. Wang,3.1500000000000004,1.33,,-,-,,S. Hunter,Xiy. Wang,French Open,https://api.api-tennis.com/logo-tennis/1783_s-sanders.jpg,https://api.api-tennis.com/logo-tennis/463_xiy-wang.jpg,10.0
12128569,2026-05-20,10:00,French Open,Clay,WTA French Open - Semi-finals,S. Kraus,N. Noha Akugue,1.4,2.85,,-,-,,S. Kraus,N. Noha Akugue,French Open,https://api.api-tennis.com/logo-tennis/1424_s-kraus.jpg,https://api.api-tennis.com/logo-tennis/1029_n-akugue-noha.jpg,11.0
12128563,2026-05-20,10:00,French Open,Clay,ATP French Open - Semi-finals,S. Sakellaridis,M. Cecchinato,2.09,1.7,,-,-,,S. Sakellaridis,M. Cecchinato,French Open,https://api.api-tennis.com/logo-tennis/742_s-sakellaridis.jpg,https://api.api-tennis.com/logo-tennis/1095_m-cecchinato.jpg,11.0
12128567,2026-05-20,11:30,French Open,Clay,WTA French Open - Semi-finals,S. Stephens,L. Pigato,2.21,1.62,,-,-,,S. Stephens,L. Pigato,French Open,https://api.api-tennis.com/logo-tennis/1826_s-stephens.jpg,https://api.api-tennis.com/logo-tennis/230_l-pigato.jpg,11.0
12128565,2026-05-20,10:00,French Open,Clay,ATP French Open - Semi-finals,T. Faurel,J. Clarke,2.96,1.38,,-,-,,T. Faurel,J. Clarke,French Open,https://api.api-tennis.com/logo-tennis/65519_t-faurel.jpg,https://api.api-tennis.com/logo-tennis/1739_j-clarke.jpg,11.0
12129068,2026-05-20,11:30,French Open,Clay,WTA French Open - Semi-finals,T. Kostovic,K. Quevedo,1.8,1.92,,-,-,,T. Kostovic,K. Quevedo,French Open,https://api.api-tennis.com/logo-tennis/52707_t-kostovic.jpg,https://api.api-tennis.com/logo-tennis/13647_k-quevedo.jpg,11.0
12128562,2026-05-20,12:30,French Open,Clay,ATP French Open - Semi-finals,T. Samuel,D. Goffin,1.73,2.07,,-,-,,T. Samuel,D. Goffin,French Open,https://api.api-tennis.com/logo-tennis/15184_t-samuel.jpg,https://api.api-tennis.com/logo-tennis/2385_d-goffin.jpg,11.0
12129388,2026-05-20,16:00,French Open,Clay,ATP French Open - Semi-finals,T. Schoolkate,Dar. Blanch,2.25,1.605,,-,-,,T. Schoolkate,Dar. Blanch,French Open,https://api.api-tennis.com/logo-tennis/1183_t-schoolkate.jpg,https://api.api-tennis.com/logo-tennis/17463_d-blanch.jpg,10.0
12128823,2026-05-20,11:30,French Open,Clay,ATP French Open - Semi-finals,U. Blanchet,P. Llamas Ruiz,4.5,1.18,,-,-,,U. Blanchet,P. Llamas Ruiz,French Open,https://api.api-tennis.com/logo-tennis/1903_u-blanchet.jpg,https://api.api-tennis.com/logo-tennis/987_p-llamas-ruiz.jpg,11.0
12128826,2026-05-20,13:00,French Open,Clay,ATP French Open - Semi-finals,V. Gaubas,J. Reis Da Silva,1.29,3.4,,-,-,,V. Gaubas,J. Reis Da Silva,French Open,https://api.api-tennis.com/logo-tennis/9385_v-gaubas.jpg,https://api.api-tennis.com/logo-tennis/2408_j-reis-da-silva.jpg,11.0
12128947,2026-05-20,13:00,French Open,Clay,WTA French Open - Semi-finals,V. Hruncakova,B. Andreescu,4.95,1.16,,-,-,,V. Hruncakova,B. Andreescu,French Open,https://api.api-tennis.com/logo-tennis/50406_v-hruncakova.jpg,https://api.api-tennis.com/logo-tennis/2817_b-andreescu.jpg,10.0
12129199,2026-05-20,14:30,French Open,Clay,WTA French Open - Semi-finals,X. Gao,H. Tan,,,,-,-,,X. Gao,H. Tan,French Open,https://api.api-tennis.com/logo-tennis/7289_x-gao.jpg,https://api.api-tennis.com/logo-tennis/1156_h-tan.jpg,
12129393,2026-05-20,15:30,Geneva,Clay,ATP Geneva - 1/8-finals,A. Rinderknech,L. Djere,1.6949999999999998,2.155,,-,-,,A. Rinderknech,L. Djere,Geneva,https://api.api-tennis.com/logo-tennis/1902_a-rinderknech.jpg,https://api.api-tennis.com/logo-tennis/2386_l-djere.jpg,12.0
12129029,2026-05-20,13:00,Geneva,Clay,ATP Geneva - Quarter-finals,Arends/ Pel,Pavlasek/ Rikl,,,,-,-,,Arends/ Pel,Pavlasek/ Rikl,Geneva,,,
12128252,2026-05-20,11:00,Geneva,Clay,ATP Geneva - 1/8-finals,C. Norrie,M. Navone,2.1,1.725,,-,-,,C. Norrie,M. Navone,Geneva,https://api.api-tennis.com/logo-tennis/1103_c-norrie.jpg,https://api.api-tennis.com/logo-tennis/949_m-navone.jpg,12.0
12128888,2026-05-20,19:30,Geneva,Clay,ATP Geneva - 1/8-finals,E. Butvilas,A. Bublik,3.38,1.33,,-,-,,E. Butvilas,A. Bublik,Geneva,https://api.api-tennis.com/logo-tennis/9362_e-butvilas.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,12.0
12129070,2026-05-20,12:30,Geneva,Clay,ATP Geneva - 1/8-finals,F. Comesana,J. Munar,2.37,1.59,,-,-,,F. Comesana,J. Munar,Geneva,https://api.api-tennis.com/logo-tennis/2084_f-comesana.jpg,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,11.0
12129071,2026-05-20,14:30,Geneva,Clay,ATP Geneva - Quarter-finals,Paul/ Stricker,Bhambri/ Venus,,,,-,-,,Paul/ Stricker,Bhambri/ Venus,Geneva,,,
12129197,2026-05-20,13:30,Geneva,Clay,ATP Geneva - 1/8-finals,R. Collignon,C. Ruud,3.15,1.355,,-,-,,R. Collignon,C. Ruud,Geneva,https://api.api-tennis.com/logo-tennis/825_r-collignon.jpg,https://api.api-tennis.com/logo-tennis/430_c-ruud.jpg,12.0
